"url","Name","Name_link","Country","Capacity","Status","Type","Owner","Operator","Connection"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Blayais 4","http://www.world-nuclear.org/reactor/default.aspx/BLAYAIS-4","France","910 MWe","OPERABLE","Pressurised Water Reactor","EDF","EDF","16 May 1983"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Bohunice 1","http://www.world-nuclear.org/reactor/default.aspx/BOHUNICE-1","Slovakia","408 MWe","PERMANENT SHUTDOWN","Pressurised Water Reactor","Jadrova A Vyradovacia Spolocnost /Nuclear And Decommissioning Company, Plc./","Jadrova A Vyradovacia Spolocnost /Nuclear And Decommissioning Company, Plc./","17 December 1978"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Bohunice 2","http://www.world-nuclear.org/reactor/default.aspx/BOHUNICE-2","Slovakia","408 MWe","PERMANENT SHUTDOWN","Pressurised Water Reactor","Jadrova A Vyradovacia Spolocnost /Nuclear And Decommissioning Company, Plc./","Jadrova A Vyradovacia Spolocnost /Nuclear And Decommissioning Company, Plc./","26 March 1980"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Bohunice 3","http://www.world-nuclear.org/reactor/default.aspx/BOHUNICE-3","Slovakia","471 MWe","OPERABLE","Pressurised Water Reactor","Slovenské Elektrárne, A.S.","Slovenské Elektrárne, A.S.","20 August 1984"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Bohunice 4","http://www.world-nuclear.org/reactor/default.aspx/BOHUNICE-4","Slovakia","471 MWe","OPERABLE","Pressurised Water Reactor","Slovenské Elektrárne, A.S.","Slovenské Elektrárne, A.S.","9 August 1985"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Bohunice A1","http://www.world-nuclear.org/reactor/default.aspx/BOHUNICE%20A1","Slovakia","93 MWe","PERMANENT SHUTDOWN","Heavy Water Gas-Cooled Reactor","Jadrova A Vyradovacia Spolocnost /Nuclear And Decommissioning Company, Plc./","Jadrova A Vyradovacia Spolocnost /Nuclear And Decommissioning Company, Plc./","25 December 1972"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Bonus","http://www.world-nuclear.org/reactor/default.aspx/BONUS","United States of America","17 MWe","PERMANENT SHUTDOWN","Boiling Water Reactor","US DOE and Puerto Rico Electric Power Authority","US DOE and Puerto Rico Water Resources","14 August 1964"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Borssele","http://www.world-nuclear.org/reactor/default.aspx/BORSSELE","Netherlands","482 MWe","OPERABLE","Pressurised Water Reactor","N.V. Elektriciteits-Produktiemaatschappij Zuid-Nederland","N.V. Elektriciteits-Produktiemaatschappij Zuid-Nederland","4 July 1973"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Br 3","http://www.world-nuclear.org/reactor/default.aspx/BR-3","Belgium","10 MWe","PERMANENT SHUTDOWN","Pressurised Water Reactor","SCK-CEN","SCK-CEN","10 October 1962"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Bradwell 1","http://www.world-nuclear.org/reactor/default.aspx/BRADWELL-1","United Kingdom","123 MWe","PERMANENT SHUTDOWN","Gas-Cooled Reactor","Nuclear Decommissioning Authority","Magnox Limited","1 July 1962"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Bradwell 2","http://www.world-nuclear.org/reactor/default.aspx/BRADWELL-2","United Kingdom","123 MWe","PERMANENT SHUTDOWN","Gas-Cooled Reactor","Nuclear Decommissioning Authority","Magnox Limited","6 July 1962"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Braidwood 1","http://www.world-nuclear.org/reactor/default.aspx/BRAIDWOOD-1","United States Of America","1194 MWe","OPERABLE","Pressurised Water Reactor","Exelon Corporation","Exelon Generation Co., Llc","12 July 1987"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Braidwood 2","http://www.world-nuclear.org/reactor/default.aspx/BRAIDWOOD-2","United States Of America","1160 MWe","OPERABLE","Pressurised Water Reactor","Exelon Corporation","Exelon Generation Co., Llc","25 May 1988"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Brokdorf","http://www.world-nuclear.org/reactor/default.aspx/BROKDORF","Germany","1410 MWe","OPERABLE","Pressurised Water Reactor","E.On Kernkraft Gmbh, Vattenfall Europe Nuclear Energy Gmbh","E.On Kernkraft Gmbh","14 October 1986"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Browns Ferry 1","http://www.world-nuclear.org/reactor/default.aspx/BROWNS%20FERRY-1","United States Of America","1101 MWe","OPERABLE","Boiling Water Reactor","Tennessee Valley Authority","Tennessee Valley Authority","15 October 1973"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Browns Ferry 2","http://www.world-nuclear.org/reactor/default.aspx/BROWNS%20FERRY-2","United States Of America","1104 MWe","OPERABLE","Boiling Water Reactor","Tennessee Valley Authority","Tennessee Valley Authority","28 August 1974"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Browns Ferry 3","http://www.world-nuclear.org/reactor/default.aspx/BROWNS%20FERRY-3","United States Of America","1105 MWe","OPERABLE","Boiling Water Reactor","Tennessee Valley Authority","Tennessee Valley Authority","12 September 1976"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Bruce 1 ","http://www.world-nuclear.org/reactor/default.aspx/BRUCE-1","Canada","760 MWe","OPERABLE","Pressurized Heavy Water Reactor","Ontario Power Generation","Bruce Power","14 January 1977"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Bruce 2 ","http://www.world-nuclear.org/reactor/default.aspx/BRUCE-2","Canada","730 MWe","OPERABLE","Pressurized Heavy Water Reactor","Ontario Power Generation","Bruce Power","4 September 1976"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Bruce 3 ","http://www.world-nuclear.org/reactor/default.aspx/BRUCE-3","Canada","750 MWe","OPERABLE","Pressurized Heavy Water Reactor","Ontario Power Generation","Bruce Power","12 December 1977"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Bruce 4 ","http://www.world-nuclear.org/reactor/default.aspx/BRUCE-4","Canada","750 MWe","OPERABLE","Pressurized Heavy Water Reactor","Ontario Power Generation","Bruce Power","21 December 1978"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Bruce 5 ","http://www.world-nuclear.org/reactor/default.aspx/BRUCE-5","Canada","817 MWe","OPERABLE","Pressurized Heavy Water Reactor","Ontario Power Generation","Bruce Power","2 December 1984"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Bruce 6 ","http://www.world-nuclear.org/reactor/default.aspx/BRUCE-6","Canada","817 MWe","OPERABLE","Pressurized Heavy Water Reactor","Ontario Power Generation","Bruce Power","26 June 1984"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Bruce 7 ","http://www.world-nuclear.org/reactor/default.aspx/BRUCE-7","Canada","817 MWe","OPERABLE","Pressurized Heavy Water Reactor","Ontario Power Generation","Bruce Power","22 February 1986"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Bruce 8 ","http://www.world-nuclear.org/reactor/default.aspx/BRUCE-8","Canada","817 MWe","OPERABLE","Pressurized Heavy Water Reactor","Ontario Power Generation","Bruce Power","9 March 1987"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Brunsbuettel","http://www.world-nuclear.org/reactor/default.aspx/BRUNSBUETTEL","Germany","771 MWe","PERMANENT SHUTDOWN","Boiling Water Reactor","Vattenfall Europe Nuclear Energy Gmbh, E.On Kernkraft Gmbh","Kernkraftwerk Brunsbüttel Gmbh&Co.Ohg","13 July 1976"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Brunswick 1","http://www.world-nuclear.org/reactor/default.aspx/BRUNSWICK-1","United States Of America","938 MWe","OPERABLE","Boiling Water Reactor","Progress Energy Carolinas, Inc.","Progress Energy","4 December 1976"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Brunswick 2","http://www.world-nuclear.org/reactor/default.aspx/BRUNSWICK-2","United States Of America","920 MWe","OPERABLE","Boiling Water Reactor","Progress Energy Carolinas, Inc.","Progress Energy","29 April 1975"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Bugey 1","http://www.world-nuclear.org/reactor/default.aspx/BUGEY-1","France","540 MWe","PERMANENT SHUTDOWN","Gas-Cooled Reactor","EDF","EDF","15 April 1972"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Bugey 2","http://www.world-nuclear.org/reactor/default.aspx/BUGEY-2","France","910 MWe","OPERABLE","Pressurised Water Reactor","EDF","EDF","10 May 1978"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Bugey 3","http://www.world-nuclear.org/reactor/default.aspx/BUGEY-3","France","910 MWe","OPERABLE","Pressurised Water Reactor","EDF","EDF","21 September 1978"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Bugey 4","http://www.world-nuclear.org/reactor/default.aspx/BUGEY-4","France","880 MWe","OPERABLE","Pressurised Water Reactor","EDF","EDF","8 March 1979"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Bugey 5","http://www.world-nuclear.org/reactor/default.aspx/BUGEY-5","France","880 MWe","OPERABLE","Pressurised Water Reactor","EDF","EDF","31 July 1979"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Bushehr 1","http://www.world-nuclear.org/reactor/default.aspx/BUSHEHR-1","Iran","915 MWe","OPERABLE","Pressurised Water Reactor","Nuclear Power Production & Development Co of Iran","Nuclear Power Production & Development Co of Iran","3 September 2011"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Byron 1","http://www.world-nuclear.org/reactor/default.aspx/BYRON-1","United States Of America","1164 MWe","OPERABLE","Pressurised Water Reactor","Exelon Corporation","Exelon Generation Co., Llc","1 March 1985"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Byron 2","http://www.world-nuclear.org/reactor/default.aspx/BYRON-2","United States Of America","1136 MWe","OPERABLE","Pressurised Water Reactor","Exelon Corporation","Exelon Generation Co., Llc","6 February 1987"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Calder Hall 1","http://www.world-nuclear.org/reactor/default.aspx/CALDER%20HALL-1","United Kingdom","49 MWe","PERMANENT SHUTDOWN","Gas-Cooled Reactor","Nuclear Decommissioning Authority","Sellafield Limited","27 August 1956"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Calder Hall 2","http://www.world-nuclear.org/reactor/default.aspx/CALDER%20HALL-2","United Kingdom","49 MWe","PERMANENT SHUTDOWN","Gas-Cooled Reactor","Nuclear Decommissioning Authority","Sellafield Limited","1 February 1957"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Calder Hall 3","http://www.world-nuclear.org/reactor/default.aspx/CALDER%20HALL-3","United Kingdom","49 MWe","PERMANENT SHUTDOWN","Gas-Cooled Reactor","Nuclear Decommissioning Authority","Sellafield Limited","1 March 1958"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Calder Hall 4","http://www.world-nuclear.org/reactor/default.aspx/CALDER%20HALL-4","United Kingdom","49 MWe","PERMANENT SHUTDOWN","Gas-Cooled Reactor","Nuclear Decommissioning Authority","Sellafield Limited","1 April 1959"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Callaway 1","http://www.world-nuclear.org/reactor/default.aspx/CALLAWAY-1","United States Of America","1215 MWe","OPERABLE","Pressurised Water Reactor","Ameren UE, Union Electric Company","Ameren UE, Union Electric Company","24 October 1984"
